"id","title","speech_title","speaker_name"
"t6eFzt6kFGE","The power of citizen video to create undeniable truths | Yvette Alberdingk Thijm","The power of citizen video to create undeniable truths","Yvette Alberdingk Thijm"
"jKM0jlPW8x0","A vehicle built in Africa, for Africa | Joel Jackson","A vehicle built in Africa, for Africa","Joel Jackson"
"S-3qnZrVy9o","The history of human emotions | Tiffany Watt Smith","The history of human emotions","Tiffany Watt Smith"
"oHDq1PcYkT4","Want to get great at something? Get a coach | Atul Gawande","Want to get great at something? Get a coach","Atul Gawande"
"dOt4NkcmIUg","How China is changing the future of shopping | Angela Wang","How China is changing the future of shopping","Angela Wang"
"4tQee2_JgUo","Inside Africa's thriving art scene | Touria El Glaoui","Inside Africa's thriving art scene","Touria El Glaoui"
"F0ofeD8VKMA","Mammoths resurrected and other thoughts from a futurist | Stewart Brand and Chris Anderson","Mammoths resurrected and other thoughts from a futurist","Stewart Brand and Chris Anderson"
"VMXdSkW6hns","What we don't teach kids about sex | Sue Jaye Johnson","What we don't teach kids about sex","Sue Jaye Johnson"
"O13KwsyDqeE","Our treatment of HIV has advanced. Why hasn't the stigma changed? | Arik Hartmann","Our treatment of HIV has advanced. Why hasn't the stigma changed?","Arik Hartmann"
"nLB8A--QdHc","3 thoughtful ways to conserve water | Lana Mazahreh","3 thoughtful ways to conserve water","Lana Mazahreh"
"ER0G2S9r7aE","Photos of Africa, taken from a flying lawn chair | George Steinmetz","Photos of Africa, taken from a flying lawn chair","George Steinmetz"
"0gks6ceq4eQ","You aren't at the mercy of your emotions -- your brain creates them | Lisa Feldman Barrett","You aren't at the mercy of your emotions -- your brain creates them","Lisa Feldman Barrett"
"XZiNVGA78kA","""Good"" and ""bad"" are incomplete stories we tell ourselves | Heather Lanier","""Good"" and ""bad"" are incomplete stories we tell ourselves","Heather Lanier"
"itLUXZnLRn8","The next generation of African architects and designers | Christian Benimana","The next generation of African architects and designers","Christian Benimana"
"u4L130DkdOw","See how the rest of the world lives, organized by income | Anna Rosling Rönnlund","See how the rest of the world lives, organized by income","Anna Rosling Rönnlund"
"YATYsgi3e5A","A new weapon in the fight against superbugs | David Brenner","A new weapon in the fight against superbugs","David Brenner"
"mLufqwmPl1A","Success stories from Kenya's first makerspace | Kamau Gachigi","Success stories from Kenya's first makerspace","Kamau Gachigi"
"fWqKalpYgLo","Lessons from a solar storm chaser | Miho Janvier","Lessons from a solar storm chaser","Miho Janvier"
"55yGmKc6WfE","A mother and son united by love and art | Deborah Willis and Hank Willis Thomas","A mother and son united by love and art","Deborah Willis and Hank Willis Thomas"
"jtVIDBs60S8","Free yourself from your filter bubbles | Joan Blades and John Gable","Free yourself from your filter bubbles","Joan Blades and John Gable"
"j_GzkjHtFiA","Adventures of an interplanetary architect | Xavier De Kestelier","Adventures of an interplanetary architect","Xavier De Kestelier"
"aupPrDnhrKA","How augmented reality could change the future of surgery | Nadine Hachach-Haram","How augmented reality could change the future of surgery","Nadine Hachach-Haram"
"G88JZ1DIdg8","How urban agriculture is transforming Detroit | Devita Davison","How urban agriculture is transforming Detroit","Devita Davison"
"Kab-mpU-YVM","What makes something go viral? | Dao Nguyen","What makes something go viral?","Dao Nguyen"
"1U2qMRGihGg","The brain benefits of deep sleep -- and how to get more of it |  Dan Gartenberg","The brain benefits of deep sleep -- and how to get more of it"," Dan Gartenberg"
"Cetg4gu0oQQ","Why I'm done trying to be ""man enough"" | Justin Baldoni","Why I'm done trying to be ""man enough""","Justin Baldoni"
"5UH7uTpTa44","How fake handbags fund terrorism and organized crime | Alastair Gray","How fake handbags fund terrorism and organized crime","Alastair Gray"
"QijH4UAqGD8","Get comfortable with being uncomfortable | Luvvie Ajayi Jones | TED","Get comfortable with being uncomfortable","Luvvie Ajayi Jones"
"CiLn-GrcuEs","A Republican mayor's plan to replace partisanship with policy | G.T. Bynum","A Republican mayor's plan to replace partisanship with policy","G.T. Bynum"
"J6tgYBMXR6s","What AI is -- and isn't | Sebastian Thrun and Chris Anderson","What AI is -- and isn't","Sebastian Thrun and Chris Anderson"
"bZsn1_DARRs","Fashion has a pollution problem -- can biology fix it? | Natsai Audrey Chieza","Fashion has a pollution problem -- can biology fix it?","Natsai Audrey Chieza"
"t8R_GKS-M2Y","The future of good food in China | Matilda Ho","The future of good food in China","Matilda Ho"
"73rUjrow5pI","How we're using drones to deliver blood and save lives | Keller Rinaudo","How we're using drones to deliver blood and save lives","Keller Rinaudo"
"2wseM6wWd74","The science of cells that never get old | Elizabeth Blackburn","The science of cells that never get old","Elizabeth Blackburn"
"uL5XUwfkxZw","An interview with the Queen of Creole Cuisine | Leah Chase and Pat Mitchell","An interview with the Queen of Creole Cuisine","Leah Chase and Pat Mitchell"
"JrRRvqgYgT0","How can groups make good decisions? | Mariano Sigman and Dan Ariely","How can groups make good decisions?","Mariano Sigman and Dan Ariely"
"coHWLitlm-U","Activism needs introverts | Sarah Corbett","Activism needs introverts","Sarah Corbett"
"xRL2vVAa47I","How Amazon, Apple, Facebook and Google manipulate our emotions | Scott Galloway","How Amazon, Apple, Facebook and Google manipulate our emotions","Scott Galloway"
"d0a0eXJ5TJM","The hidden opportunities of the informal economy | Niti Bhan","The hidden opportunities of the informal economy","Niti Bhan"
"F5h6ynoq8uM","How to transform apocalypse fatigue into action on global warming | Per Espen Stoknes","How to transform apocalypse fatigue into action on global warming","Per Espen Stoknes"
"g-ONUFFt2qM","Why do I make art? To build time capsules for my heritage | Kayla Briët","Why do I make art? To build time capsules for my heritage","Kayla Briët"
"A_xXC37CDSw","I don't want children -- stop telling me I'll change my mind | Christen Reighter","I don't want children -- stop telling me I'll change my mind","Christen Reighter"
"a6Qvzp516gY","How my dad's dementia changed my idea of death (and life) | Beth Malone","How my dad's dementia changed my idea of death (and life)","Beth Malone"
"_bm98rrVZzE","How the military fights climate change | David Titley","How the military fights climate change","David Titley"
"5nys6iebjHw","The Housing First approach to homelessness | Lloyd Pendleton","The Housing First approach to homelessness","Lloyd Pendleton"
"HbQZ7jAvgoI","How to talk (and listen) to transgender people | Jackson Bird","How to talk (and listen) to transgender people","Jackson Bird"
"y1yK36RMyRE","What I learned serving time for a crime I didn't commit | Teresa Njoroge","What I learned serving time for a crime I didn't commit","Teresa Njoroge"
"mGbMwP8MDjg","How judges can show respect | Victoria Pratt","How judges can show respect","Victoria Pratt"
"Sv5QitqbxJw","The biggest risks facing cities -- and some solutions | Robert Muggah","The biggest risks facing cities -- and some solutions","Robert Muggah"
"xAXUq-Qc8DI","We should aim for perfection -- and stop fearing failure | Jon Bowers","We should aim for perfection -- and stop fearing failure","Jon Bowers"
"O6Vayv9FCLM","Why wildfires have gotten worse -- and what we can do about it | Paul Hessburg","Why wildfires have gotten worse -- and what we can do about it","Paul Hessburg"
"5w5BhwLzoqg","For the love of birds | Washington Wachira","For the love of birds","Washington Wachira"
"9y7YEmyz-Do","The global learning crisis -- and what to do about it | Amel Karboul","The global learning crisis -- and what to do about it","Amel Karboul"
"HNMQ_w7hXTA","The surprisingly charming science of your gut | Giulia Enders","The surprisingly charming science of your gut","Giulia Enders"
"rtcrqLWZr_0","How to win at evolution and survive a mass extinction | Lauren Sallan","How to win at evolution and survive a mass extinction","Lauren Sallan"
"QPC5_P2_Fu8","Can we stop climate change by removing CO2 from the air? | Tim Kruger","Can we stop climate change by removing CO2 from the air?","Tim Kruger"
"iFTWM7HV2UI","We're building a dystopia just to make people click on ads | Zeynep Tufekci","We're building a dystopia just to make people click on ads","Zeynep Tufekci"
"z3kdIL_EbQU","The awful logic of land mines -- and an app that helps people avoid them | Carlos Bautista","The awful logic of land mines -- and an app that helps people avoid them","Carlos Bautista"
"swB7Ivct8d8","How we'll earn money in a future without jobs | Martin Ford","How we'll earn money in a future without jobs","Martin Ford"
"lPtPG2lAmm4","How diversity makes teams more innovative | Rocío Lorenzo | TED","How diversity makes teams more innovative","Rocío Lorenzo"
"ZSEO3dpAs5w","Why I risked my life to expose a government massacre | Anjan Sundaram","Why I risked my life to expose a government massacre","Anjan Sundaram"
"2BVSEnJte84","What it's like to be a woman in Hollywood | Naomi McDougall Jones","What it's like to be a woman in Hollywood","Naomi McDougall Jones"
"Uq1idqpX9-A","A pro wrestler's guide to confidence | Mike Kinney","A pro wrestler's guide to confidence","Mike Kinney"
"Q-sK-s_TzN0","A human-robot dance duet | Huang Yi & KUKA","A human-robot dance duet","Huang Yi & KUKA"
"hfznpykprP0","The powerful stories that shaped Africa | Gus Casely-Hayford","The powerful stories that shaped Africa","Gus Casely-Hayford"
"a4ZBzM3L6ws","A precise, three-word address for every place on earth | Chris Sheldrick","A precise, three-word address for every place on earth","Chris Sheldrick"
"0-FkPxSc_M4","Portraits that transform people into whatever they want to be | Uldus Bakhtiozina","Portraits that transform people into whatever they want to be","Uldus Bakhtiozina"
"yNhu0MG_2MA","The new age of corporate monopolies | Margrethe Vestager","The new age of corporate monopolies","Margrethe Vestager"
"Qd5rAVHT6Vw","We can hack our immune cells to fight cancer | Elizabeth Wayne","We can hack our immune cells to fight cancer","Elizabeth Wayne"
"qWNae7vYK6s","How we can end sexual harassment at work | Gretchen Carlson","How we can end sexual harassment at work","Gretchen Carlson"
"8nbeD1mwCdo","What's hidden under the Greenland ice sheet? | Kristin Poinar","What's hidden under the Greenland ice sheet?","Kristin Poinar"
"_B9A3J70IPQ","The forgotten art of the zoetrope | Eric Dyer","The forgotten art of the zoetrope","Eric Dyer"
"B905LapVP7I","Why jobs of the future won't feel like work | David Lee","Why jobs of the future won't feel like work","David Lee"
"Ogce5D2XMZ0","How I became an entrepreneur at 66 | Paul Tasner","How I became an entrepreneur at 66","Paul Tasner"
"pvBlSFVmoaw","Electrical experiments with plants that count and communicate | Greg Gage","Electrical experiments with plants that count and communicate","Greg Gage"
"28sa2zGgmwE","How Africa can use its traditional knowledge to make progress | Chika Ezeanya-Esiobu","How Africa can use its traditional knowledge to make progress","Chika Ezeanya-Esiobu"
"iU1bhHeCkoU","How to seek truth in the era of fake news | Christiane Amanpour","How to seek truth in the era of fake news","Christiane Amanpour"
"KCr8s57hdzY","The revolutionary power of diverse thought | Elif Shafak","The revolutionary power of diverse thought","Elif Shafak"
"OzA6jRYjVQs","A global food crisis may be less than a decade away | Sara Menker","A global food crisis may be less than a decade away","Sara Menker"
"shG0ezBeeJc","Don't suffer from your depression in silence | Nikki Webber Allen","Don't suffer from your depression in silence","Nikki Webber Allen"
"3o655tLnik0","Mind-blowing, magnified portraits of insects | Levon Biss","Mind-blowing, magnified portraits of insects","Levon Biss"
"oEIYHTlbeLA","The magic of Khmer classical dance | Prumsodun Ok","The magic of Khmer classical dance","Prumsodun Ok"
"8Dv2Hdf5TRg","Lessons from the longest study on human development | Helen Pearson","Lessons from the longest study on human development","Helen Pearson"
"ZL-6MeYBeUs","What I learned as a prisoner in North Korea | Euna Lee","What I learned as a prisoner in North Korea","Euna Lee"
"8woKcr7u-YQ","3 fears about screen time for kids -- and why they're not true | Sara DeWitt","3 fears about screen time for kids -- and why they're not true","Sara DeWitt"
"x7I5BWW-0c8","The warmth and wisdom of mud buildings | Anna Heringer","The warmth and wisdom of mud buildings","Anna Heringer"
"D8S_LLnV3W8","Future tech will give you the benefits of city life anywhere | Julio Gil","Future tech will give you the benefits of city life anywhere","Julio Gil"
"zawpbVpu5nY","Why people of different faiths are painting their houses of worship yellow | Nabila Alibhai","Why people of different faiths are painting their houses of worship yellow","Nabila Alibhai"
"vGX3FA_rQq4","The fascinating secret lives of giant clams | Mei Lin Neo","The fascinating secret lives of giant clams","Mei Lin Neo"
"h9deGh8_tEc","The boost students need to overcome obstacles | Anindya Kundu","The boost students need to overcome obstacles","Anindya Kundu"
"qYUmI5kGsYk","How a video game might help us build better cities | Karoliina Korppoo","How a video game might help us build better cities","Karoliina Korppoo"
"OqUaEJLfrLo","A Black man goes undercover in the alt-right | Theo E.J. Wilson","A Black man goes undercover in the alt-right","Theo E.J. Wilson"
"0bRocfcPhHU","What intelligent machines can learn from a school of fish | Radhika Nagpal","What intelligent machines can learn from a school of fish","Radhika Nagpal"
"lWnr-99DNeE","The most Martian place on Earth | Armando Azua-Bustos","The most Martian place on Earth","Armando Azua-Bustos"
"2wu28tI9VkM","What we're missing in the debate about immigration | Duarte Geraldino","What we're missing in the debate about immigration","Duarte Geraldino"
"MQrhPhan5Gw","Why Africa must become a center of knowledge again | Olúfẹ́mi Táíwò","Why Africa must become a center of knowledge again","Olúfẹ́mi Táíwò"
"lUO0xDSJQVI","How digital DNA could help you make better health choices | Jun Wang","How digital DNA could help you make better health choices","Jun Wang"
"tg_CwQwYNjc","Living sculptures that stand for history's truths | Sethembile Msezane","Living sculptures that stand for history's truths","Sethembile Msezane"
"_ryJK294Psw","The fascinating physics of everyday life | Helen Czerski","The fascinating physics of everyday life","Helen Czerski"
"H03o2WCBoDU","The real reason manufacturing jobs are disappearing | Augie Picado","The real reason manufacturing jobs are disappearing","Augie Picado"
"yjtCDgjxRAw","A forgotten ancient grain that could help Africa prosper | Pierre Thiam","A forgotten ancient grain that could help Africa prosper","Pierre Thiam"
"Qhomjw2P-V0","What really motivates people to be honest in business | Alexander Wagner","What really motivates people to be honest in business","Alexander Wagner"
"y9Trdafp83U","There's more to life than being happy | Emily Esfahani Smith | TED","There's more to life than being happy","Emily Esfahani Smith"
"qty0NjF3pdQ","How our friendship survives our opposing politics | Caitlin Quattromani and Lauran Arledge","How our friendship survives our opposing politics","Caitlin Quattromani and Lauran Arledge"
"acikxzM6GaY","Who belongs in a city? |  OluTimehin Adegbeye","Who belongs in a city?"," OluTimehin Adegbeye"
"hv-tFIuhD8E","What it feels like to see Earth from space | Benjamin Grant","What it feels like to see Earth from space","Benjamin Grant"
"eVFYhbHpfqU","A smog vacuum cleaner and other magical city designs | Daan Roosegaarde","A smog vacuum cleaner and other magical city designs","Daan Roosegaarde"
"HY71088saG4","How young people join violent extremist groups -- and how to stop them | Erin Marie Saltman","How young people join violent extremist groups -- and how to stop them","Erin Marie Saltman"
"hz2ONnzRANs","Dare to refuse the origin myths that claim who you are | Chetan Bhatt","Dare to refuse the origin myths that claim who you are","Chetan Bhatt"
"0ZfSOArXbGQ","How your pictures can help reclaim lost history | Chance Coughenour","How your pictures can help reclaim lost history","Chance Coughenour"
"kdqUhTnAgJU","How the US government spies on people who protest -- including you | Jennifer Granick","How the US government spies on people who protest -- including you","Jennifer Granick"
"BXcFEhl7ynM","Can a robot pass a university entrance exam? | Noriko Arai","Can a robot pass a university entrance exam?","Noriko Arai"
"nz0cAjXVepg","Why we need to end the era of orphanages | Tara Winkler","Why we need to end the era of orphanages","Tara Winkler"
"a_avBsX60-s","Fun, Fierce and Fantastical African Art | Wanuri Kahiu | TED","Fun, Fierce and Fantastical African Art","Wanuri Kahiu"
"dkmpRQdJslI","When workers own companies, the economy is more resilient | Niki Okuk","When workers own companies, the economy is more resilient","Niki Okuk"
"Iv3Ud7_hv9g","""The Sacred Art of the Ori"" | Laolu Senbanjo","""The Sacred Art of the Ori""","Laolu Senbanjo"
"BPeFy4iyzn0","What the sugar coating on your cells is trying to tell you | Carolyn Bertozzi","What the sugar coating on your cells is trying to tell you","Carolyn Bertozzi"
"Urk3xn7l3AM","What would happen if we upload our brains to computers? | Robin Hanson","What would happen if we upload our brains to computers?","Robin Hanson"
"u9Lu85L111Y","A lyrical bridge between past, present and future | David Whyte","A lyrical bridge between past, present and future","David Whyte"
"tb-WdVA4_bo","What moral decisions should driverless cars make? | Iyad Rahwan","What moral decisions should driverless cars make?","Iyad Rahwan"
"_2u_eHHzRto","The era of blind faith in big data must end | Cathy O'Neil","The era of blind faith in big data must end","Cathy O'Neil"
"HXbsVbFAczg","How to build a company where the best ideas win | Ray Dalio","How to build a company where the best ideas win","Ray Dalio"
"tS2aI-c3Q8A","How I found myself through music | Anika Paulson","How I found myself through music","Anika Paulson"
"ptIecdCZ3dg","The secret to living longer may be your social life | Susan Pinker","The secret to living longer may be your social life","Susan Pinker"
"9B5Z-7ELMO8","A practical way to help the homeless find work and safety | Richard J. Berry","A practical way to help the homeless find work and safety","Richard J. Berry"
"IFjD3NMv6Kw","7 principles for building better cities | Peter Calthorpe | TED","7 principles for building better cities","Peter Calthorpe"
"RlQ3C_VanaU","How artists can (finally) get paid in the digital age | Jack Conte","How artists can (finally) get paid in the digital age","Jack Conte"
"rThUrXYaneo","How I help free innocent people from prison | Ronald Sullivan","How I help free innocent people from prison","Ronald Sullivan"
"c73Q8oQmwzo","How Boredom Can Lead to Your Most Brilliant Ideas | Manoush Zomorodi | TED","How Boredom Can Lead to Your Most Brilliant Ideas","Manoush Zomorodi"
"gbDraZi7F_4","Courage is contagious | Damon Davis","Courage is contagious","Damon Davis"
"ultonpeO0ZA","Meet the microscopic life in your home -- and on your face | Anne Madden","Meet the microscopic life in your home -- and on your face","Anne Madden"
"Hg9STIrY0No","A dance to honor Mother Earth | Jon Boogz and Lil Buck","A dance to honor Mother Earth","Jon Boogz and Lil Buck"
"WfjzkO6_DEI","Let's end ageism | Ashton Applewhite","Let's end ageism","Ashton Applewhite"
"Wgt8QUHQjw8","How your brain decides what is beautiful | Anjan Chatterjee","How your brain decides what is beautiful","Anjan Chatterjee"
"DJMhz7JlPvA","How AI can enhance our memory, work and social lives | Tom Gruber","How AI can enhance our memory, work and social lives","Tom Gruber"
"Cgxsv1riJhI","How computers learn to recognize objects instantly | Joseph Redmon","How computers learn to recognize objects instantly","Joseph Redmon"
"2vE-elqTGlQ","The stories behind The New Yorker's iconic covers | Françoise Mouly","The stories behind The New Yorker's iconic covers","Françoise Mouly"
"DDaldVHUedI","Can art amend history? | Titus Kaphar","Can art amend history?","Titus Kaphar"
"AO4In7d6X-c","Meet Spot, the robot dog that can run, hop and open doors | Marc Raibert","Meet Spot, the robot dog that can run, hop and open doors","Marc Raibert"
"FauPVZxDXxk","Why I still have hope for coral reefs | Kristen Marhaver","Why I still have hope for coral reefs","Kristen Marhaver"
"cgxZ4H3gJ8c","You owe it to yourself to experience a total solar eclipse | David Baron","You owe it to yourself to experience a total solar eclipse","David Baron"
"bJkv9b9o9lo","You smell with your body, not just your nose | Jennifer Pluznick","You smell with your body, not just your nose","Jennifer Pluznick"
"nO69Njad-ec","A simple new blood test that can catch cancer early | Jimmy Lin","A simple new blood test that can catch cancer early","Jimmy Lin"
"mguvTfAw4wk","How cohousing can make us happier (and live longer) | Grace Kim","How cohousing can make us happier (and live longer)","Grace Kim"
"PrK0CifulU0","Hamilton vs. Madison and the birth of American partisanship | Noah Feldman","Hamilton vs. Madison and the birth of American partisanship","Noah Feldman"
"SSZG5aPkZyM","How I fail at being disabled | Susan Robinson","How I fail at being disabled","Susan Robinson"
"pk35J2u8KqY","The human insights missing from big data | Tricia Wang","The human insights missing from big data","Tricia Wang"
"0K5OO2ybueM","Why our screens make us less happy | Adam Alter","Why our screens make us less happy","Adam Alter"
"Tmk7nAvpMXQ","Can clouds buy us more time to solve climate change? | Kate Marvel","Can clouds buy us more time to solve climate change?","Kate Marvel"
"C74amJRp730","How a handful of tech companies control billions of minds every day | Tristan Harris","How a handful of tech companies control billions of minds every day","Tristan Harris"
"1o9NEtA2IEQ","What rivers can tell us about the earth's history | Liz Hajek","What rivers can tell us about the earth's history","Liz Hajek"
"AMVgX8cXsHA","How we can face the future without fear, together | Rabbi Lord Jonathan Sacks","How we can face the future without fear, together","Rabbi Lord Jonathan Sacks"
"6wNif5SlN08","Don't feel sorry for refugees -- believe in them | Luma Mufleh","Don't feel sorry for refugees -- believe in them","Luma Mufleh"
"ULNPLFrTirQ","Lifesaving scientific tools made of paper | Manu Prakash","Lifesaving scientific tools made of paper","Manu Prakash"
"RD_SLJG7oi8","Why design should include everyone | Sinéad Burke","Why design should include everyone","Sinéad Burke"
"PYjWLqE_cfE","Why we need to imagine different futures | Anab Jain","Why we need to imagine different futures","Anab Jain"
"Fc1yN6uxZfQ","Doesn't everyone deserve a chance at a good life? | Jim Yong Kim","Doesn't everyone deserve a chance at a good life?","Jim Yong Kim"
"lyu7v7nWzfo","Your Brain Hallucinates Your Conscious Reality | Anil Seth | TED","Your Brain Hallucinates Your Conscious Reality","Anil Seth"
"fscaRh2OtXk","Science didn't understand my kids' rare disease until I decided to study it | Sharon Terry","Science didn't understand my kids' rare disease until I decided to study it","Sharon Terry"
"-E5K2pGB08Y","""Awoo"" | Sofi Tukker","""Awoo""","Sofi Tukker"
"bnvnBwP9sTo","When I die, recompose me | Katrina Spade","When I die, recompose me","Katrina Spade"
"Q6U69HbAF9Y","How I built a jet suit | Richard Browning","How I built a jet suit","Richard Browning"
"5J6jAC6XxAI","Why you should define your fears instead of your goals | Tim Ferriss | TED","Why you should define your fears instead of your goals","Tim Ferriss"
"X41iulkRqZU","12 truths I learned from life and writing | Anne Lamott","12 truths I learned from life and writing","Anne Lamott"
"qKJv4S5peJQ","What happens in your brain when you pay attention? | Mehdi Ordikhani-Seyedlar","What happens in your brain when you pay attention?","Mehdi Ordikhani-Seyedlar"
"48x_00Iy0ac","Why glass towers are bad for city life -- and what we need instead | Justin Davidson","Why glass towers are bad for city life -- and what we need instead","Justin Davidson"
"HDjM5lw8OYo","How to see past your own perspective and find truth | Michael Patrick Lynch","How to see past your own perspective and find truth","Michael Patrick Lynch"
"YsA_JTeHJ6A","How to design a library that makes kids want to read |  Michael Bierut","How to design a library that makes kids want to read"," Michael Bierut"
"VbeekjZP-CI","Songs that bring history to life | Rhiannon Giddens","Songs that bring history to life","Rhiannon Giddens"
"N9HF8mMe2pU","No one should die because they live too far from a doctor | Raj Panjabi","No one should die because they live too far from a doctor","Raj Panjabi"
"D9ZNpt6FVTY","Am I not human? A call for criminal justice reform | Marlon Peterson","Am I not human? A call for criminal justice reform","Marlon Peterson"
"PgCmT0qkfQM","The refugee crisis is a test of our character | David Miliband","The refugee crisis is a test of our character","David Miliband"
"NP8xt8o4_5Q","Don't fear intelligent machines. Work with them | Garry Kasparov","Don't fear intelligent machines. Work with them","Garry Kasparov"
"KJPpJhQxaLw","How pollution is changing the ocean's chemistry | Triona McGrath","How pollution is changing the ocean's chemistry","Triona McGrath"
"WyOSqjIABe0","How to find a wonderful idea | OK Go","How to find a wonderful idea","OK Go"
"3vJ4-UH38dQ","A secret weapon against Zika and other mosquito-borne diseases | Nina Fedoroff","A secret weapon against Zika and other mosquito-borne diseases","Nina Fedoroff"
"_B1JmOerYmY","Why I speak up about living with epilepsy | Sitawa Wafula","Why I speak up about living with epilepsy","Sitawa Wafula"
"ydKcaIE6O1k","Poverty isn't a lack of character; it's a lack of cash | Rutger Bregman","Poverty isn't a lack of character; it's a lack of cash","Rutger Bregman"
"TS6lFDVR-3g","Why school should start later for teens | Wendy Troxel","Why school should start later for teens","Wendy Troxel"
"ta2Wvy9F_gA","A climate solution where all sides can win | Ted Halstead","A climate solution where all sides can win","Ted Halstead"
"U5-yBjKKicA","What makes life worth living in the face of death | Lucy Kalanithi","What makes life worth living in the face of death","Lucy Kalanithi"
"EBK-a94IFHY","3 principles for creating safer AI | Stuart Russell","3 principles for creating safer AI","Stuart Russell"
"t-K6bn9sc50","How human noise affects ocean habitats | Kate Stafford","How human noise affects ocean habitats","Kate Stafford"
"ORthzIOEf30","The biology of our best and worst selves | Robert Sapolsky","The biology of our best and worst selves","Robert Sapolsky"
"urOCG-MlB9g","A tribute to nurses | Carolyn Jones","A tribute to nurses","Carolyn Jones"
"sVtIuDKFO1c","A summer school kids actually want to attend | Karim Abouelnaga","A summer school kids actually want to attend","Karim Abouelnaga"
"BvpmZktlBFs","There's no shame in taking care of your mental health | Sangu Delle","There's no shame in taking care of your mental health","Sangu Delle"
"TO-_kVIkY6A","How (and why) Russia hacked the US election | Laura Galante","How (and why) Russia hacked the US election","Laura Galante"
"AhUhpfKeLus","This is what democracy looks like | Anthony D. Romero","This is what democracy looks like","Anthony D. Romero"
"0ztdofPc8Rw","Behind the lies of Holocaust denial | Deborah Lipstadt","Behind the lies of Holocaust denial","Deborah Lipstadt"
"ALTvG9MIR64","Science in service to the public good | Siddhartha Roy","Science in service to the public good","Siddhartha Roy"
"CL-SiaFuLo4","On tennis, love and motherhood | Serena Williams and Gayle King","On tennis, love and motherhood","Serena Williams and Gayle King"
"twG4mr6Jov0","What You Can Do to Prevent Alzheimer's | Lisa Genova | TED","What You Can Do to Prevent Alzheimer's","Lisa Genova"
"lwVYaY39YbQ","How fake news does real harm | Stephanie Busari","How fake news does real harm","Stephanie Busari"
"F89eycANUrQ","How I learned to read -- and trade stocks -- in prison | Curtis ""Wall Street"" Carroll","How I learned to read -- and trade stocks -- in prison","Curtis ""Wall Street"" Carroll"
"0ygtX2nyexo","A doctor's case for medical marijuana | David Casarett","A doctor's case for medical marijuana","David Casarett"
"vWJwa7lntTs","A video game to cope with grief | Amy Green","A video game to cope with grief","Amy Green"
"nFEgRt2EH1g","How radio telescopes show us unseen galaxies | Natasha Hurley-Walker","How radio telescopes show us unseen galaxies","Natasha Hurley-Walker"
"sRT61YB0hSQ","How do you build a sacred space? | Siamak Hariri","How do you build a sacred space?","Siamak Hariri"
"0NV1KdWRHck","Thoughts on humanity, fame and love | Shah Rukh Khan | TED","Thoughts on humanity, fame and love","Shah Rukh Khan"
"C2p42GASnUo","Poetry, music and identity (with English subtitles) | Jorge Drexler | TED","Poetry, music and identity (with English subtitles)","Jorge Drexler"
"nbYQ7kdt0U4","A simple birth kit for mothers in the developing world | Zubaida Bai","A simple birth kit for mothers in the developing world","Zubaida Bai"
"WfD_FRPjQTo","An intergalactic guide to using a defibrillator | Todd Scott","An intergalactic guide to using a defibrillator","Todd Scott"
"Sf8j5LFv3nI","In praise of conflict | Jonathan Marks","In praise of conflict","Jonathan Marks"
"tjkrKA1cVdU","3 ways to plan for the (very) long term | Ari Wallach","3 ways to plan for the (very) long term","Ari Wallach"
"sFIDCtRX_-o","How we can find ourselves in data | Giorgia Lupi","How we can find ourselves in data","Giorgia Lupi"
"VzyjDR_AWzE","How racism makes us sick | David R. Williams","How racism makes us sick","David R. Williams"
"BIvezCVcsYs","How to take a picture of a black hole | Katie Bouman","How to take a picture of a black hole","Katie Bouman"
"mkd_XHXhCcw","Political common ground in a polarized United States | Gretchen Carlson, David Brooks","Political common ground in a polarized United States","Gretchen Carlson, David Brooks"
"36zrJfAFcuc","His Holiness Pope Francis | Why the only future worth building includes everyone | TED Talks","His Holiness Pope Francis","Why the only future worth building includes everyone"
"PaxNc5-qn6s","Know your worth, and then ask for it | Casey Brown","Know your worth, and then ask for it","Casey Brown"
"xmKULRGBeG8","""Music for Wood and Strings"" | Sō Percussion","""Music for Wood and Strings""","Sō Percussion"
"ZWfCi9WxK1E","A young poet tells the story of Darfur | Emtithal Mahmoud","A young poet tells the story of Darfur","Emtithal Mahmoud"
"7_RGn75JcZ8","Addiction is a disease. We should treat it like one | Michael Botticelli","Addiction is a disease. We should treat it like one","Michael Botticelli"
"38OUCtzkT4Q","How early life experience is written into DNA | Moshe Szyf","How early life experience is written into DNA","Moshe Szyf"
"Bo8YN3oB0Cw","What we don't know about mother's milk | Katie Hinde","What we don't know about mother's milk","Katie Hinde"
"HR9956gDpUY","A plan to recycle the unrecyclable | Ashton Cofer","A plan to recycle the unrecyclable","Ashton Cofer"
"Zwwanld4T1w","3 ways to spot a bad statistic | Mona Chalabi","3 ways to spot a bad statistic","Mona Chalabi"
"ag33QJmknXM","Who would the rest of the world vote for in your country's election? | Simon Anholt","Who would the rest of the world vote for in your country's election?","Simon Anholt"
"I1cGiNnJZgU","Why civilians suffer more once a war is over | Margaret Bourdeaux","Why civilians suffer more once a war is over","Margaret Bourdeaux"
"akiQuyhXR8o","Asking for help is a strength, not a weakness | Michele L. Sullivan","Asking for help is a strength, not a weakness","Michele L. Sullivan"
