"id","title","speech_title","speaker_name"
"I-sKZBcLKP4","The Mission to Safeguard Black History in the US | Julieanna L. Richardson | TED",NA,NA
"rE_SxmltgmA","Stories of Photographing Monumental People (from Michelle Obama to Stephen Hawking) | Platon | TED",NA,NA
"WaKrPDso808","A 3-Part Plan to Take On Extreme Heat Waves | Eleni Myrivili | TED",NA,NA
"CzGu9bP07i0","Africa's Great Carbon Valley -- and How to End Energy Poverty | James Irungu Mwangi | TED",NA,NA
"aFR3-ERg9u8","What Happens to People's Donated Eggs and Sperm After They Die? | Ellen Trachman | TED",NA,NA
"h6pHoIT-CkM","How We Could Solve the Dark Matter Mystery | Chanda Prescod-Weinstein | TED",NA,NA
"Ix8Cz-veat4","5 Ethical Principles for Digitizing Humanitarian Aid | Aarathi Krishnan | TED",NA,NA
"WlItCBR45nY","A Sci-Fi Story of Earth's Renewal | Vandana Singh | TED",NA,NA
"Yukt7O1wDXc","The Brain Science (and Benefits) of ASMR | Craig Richard | TED",NA,NA
"BAswj8evFZk","How Ethics Can Help You Make Better Decisions | Michael Schur | TED",NA,NA
"bhb0P5GGpys","The Case for Radically Human Buildings | Thomas Heatherwick | TED",NA,NA
"2ExxafHHdhM","How to Alter the Perception of Mental Health Care in Russia | Olga Kitaina | TED",NA,NA
"GPz2hDvjkX4","An Interdimensional Performance of Imagination | Particle Ink | TED",NA,NA
"EBQO5GegfPA","How Data-Driven Journalism Illuminates Patterns of Injustice | Alison Killing | TED",NA,NA
"ICxYOe54Zx4","The Secret to Mastering Life's Biggest Transitions | Bruce Feiler | TED",NA,NA
"MgM8MGEikDY","The Mindset Shift Needed to Tackle Big Global Challenges | Bernhard Kowatsch | TED",NA,NA
"r2gsj0EEE3I","What Wikipedia Teaches Us About Balancing Truth and Beliefs | Katherine Maher | TED",NA,NA
"2fY-iSzbls8","JR: Can Art Change the World? | TED",NA,NA
"Li7PsYiwxVc","SpaceX's Supersized Starship Rocket and the Future of Galactic Exploration | Jennifer Heldmann | TED",NA,NA
"ZTg54BbjJfA","Why Bittersweet Emotions Underscore Life's Beauty | Susan Cain | TED",NA,NA
"Z9zNFDR-OTU","The Relationship Between Sex and Imagination | Gina Gutierrez | TED",NA,NA
"VsOJR40M0as","How to Find Joy in Climate Action | Ayana Elizabeth Johnson | TED",NA,NA
"H_rsxmtfKr0","How Great Leaders Innovate Responsibly | Ken Chenault | TED",NA,NA
"CL_HC2PJnho","A Second Chance for Fathers to Connect with Their Kids | Charles C. Daniels, Jr. | TED",NA,NA
"SiCvGQnweAg","Yuval Noah Harari: The Actual Cost of Preventing Climate Breakdown | TED",NA,NA
"tz-DaaAKriE","How Labor Unions Shape Society | Margaret Levi | TED",NA,NA
"4w0eAxciEVY","How Black Girls Can Reclaim Their Voice in Music | Kyra Gaunt | TED",NA,NA
"JY-_GRi56KQ","3 Ways to Make Flying More Climate-Friendly | Ryah Whalen | TED",NA,NA
"x9Ezzxy0frA","How a ""Hi Level"" Mindset Helps You Realize Your Potential | Cordae | TED",NA,NA
"oVTuJzDmyd4","Humanity's Search for Cosmic Truth and Poetic Beauty | Maria Popova | TED",NA,NA
"DVO0KOHA614","Esports, Virtual Formula 1 and the New Era of Play | James Hodge | TED",NA,NA
"dr1-fPkTxZM","The Real Reason You Feel So Busy (and What To Do About It) | Dorie Clark | TED",NA,NA
"sJa2wPfid-U","Why Africa Needs Community-Led Conservation | Resson Kantai Duff | TED",NA,NA
"G-lWWxJPfFo","Bryce Dallas Howard: How to Preserve Your Private Life in the Age of Social Media | TED",NA,NA
"IBsSUVIwupQ","The Awesome Potential of Many Metaverses | Agnes Larsson | TED",NA,NA
"7Fiaew7nDmE","A Brain Implant That Turns Your Thoughts Into Text | Tom Oxley | TED",NA,NA
"inf4-ZpqPMU","The Crime-Fighting Power of Cross-Border Investigative Journalism | Bektour Iskender | TED",NA,NA
"ktsuKyzihjU","How to Stop Banks from Investing in Fossil Fuels  | Lucie Pinson | TED",NA,NA
"tJtCcm7PUvA","My Long Walk Across India for Women's Freedom | Srishti Bakshi | TED",NA,NA
"yUCF2D0NQ70","The Future of the Food Ecosystem -- and the Power of Your Plate | Ndidi Okonkwo Nwuneli",NA,NA
"dcsrHfPDP2M","The Restorative Power of Medical Tattoos | Becky Barker | TED",NA,NA
"MyVfUaXyyqo","The Case for a 4-Day Work Week | Juliet Schor | TED",NA,NA
"2yXSQ1BmZFM","A flavorful field guide to foraging | Alexis Nikole Nelson | TED",NA,NA
"gKZBvEekxvo","The Funding Gap in Start-up Investing | Temie Giwa-Tubosun | TED",NA,NA
"O8duvJfrjss","How Is Your City Tackling the Climate Crisis? | Marvin Rees | TED",NA,NA
"XjK61Kkx1zI","Al Gore: This Is the Moment to Take On the Climate Crisis | TED",NA,NA
"1yQYySYN2io","Why People and AI Make Good Business Partners | Shervin Khodabandeh | TED",NA,NA
"4fHVTEVJjjc","The Rhythm and Rhyme of Memory, Solitude and Community | Rosanne Cash | TED",NA,NA
"7vqnazqmceQ","How to Discover Your Authentic Self -- at Any Age | Bevy Smith | TED",NA,NA
"T2I4tus05hI","The Likability Dilemma for Women Leaders | Robin Hauser | TED",NA,NA
"h5D3mv8ewCY","How mRNA Medicine Will Change the World | Melissa J. Moore | TED",NA,NA
"rWTwcySGvrE","A Creator-Led Internet, Built on Blockchain | Adam Mosserri | TED",NA,NA
"NYJUgzZYaoo","5 Promising Factors Propelling Climate Action | Gabriel Kra | TED Countdown",NA,NA
"G7VxEqJp3NQ","The 100 Tampons NASA (Almost) Sent To Space -- and Other Absurd Songs | Marcia Belsky | TED",NA,NA
"fCllxq6NZbk","We Could Kick-Start Life on Other Planets. Should We? | Betül Kaçar | TED",NA,NA
"UQbkSDbm4sw","A New Economic Model For Protecting Tropical Forests  | Nat Keohane | TED",NA,NA
"oupHYHv_me0","NFTs, the Metaverse and the Future of Digital Art | Elizabeth Strickler | TED",NA,NA
"A2ti4_lNPL8","Live Drawings of the Human Experience | Jarrett J. Krosoczka | TED",NA,NA
"36D2r45jABA","The Most Powerful Untapped Resource in Health Care | Edith Elliott and Shahed Alam | TED",NA,NA
"_8g8BnICrco","A Bold Plan to Transform Access to the US Social Safety Net | Amanda Renteria | TED",NA,NA
"qSr39QPhBc4","A Transparent, Easy Way for Smallholder Farmers to Save | Anushka Ratnayake | TED",NA,NA
"3itrpciAF4I","An Election Redesign to Restore Trust in US Democracy | Tiana Epps-Johnson | TED",NA,NA
"lGkh7-xOb3I","Mental Health Care That Disrupts Cycles of Violence | Celina de Sola | TED",NA,NA
"YKK7KNiAD2k","Why Indigenous Forest Guardianship is Crucial to Climate Action | Nonette Royo | TED",NA,NA
"r9lDDetKMi4","How Ancient Arctic Carbon Threatens Everyone on the Planet | Sue Natali | TED",NA,NA
"HBbBs1ohZtI","A Safe Pathway to Resettlement for Migrants and Refugees | Becca Heller | TED",NA,NA
"NBMTc71yrpk","How Webtoons Are Changing Movies and TV | Hyeonmi Kim | TED",NA,NA
"rjpTBHjeZ_0","Why All Melodies Should Be Free for Musicians to Use | Damien Riehl | TED",NA,NA
"jZSsvUFlCag","Powerful Photos That Honor the Lives of Overlooked Women | Smita Sharma | TED",NA,NA
"oRUXsDwgEWA","Goats, Blockchain and the Future of Money | Fariel Salahuddin | TED",NA,NA
"0BSaphO1v-U","How the James Webb Space Telescope Will Unfold the Universe | John C. Mather | TED",NA,NA
"B5smctuV7-Q","We Can Make COVID-19 the Last Pandemic | Bill Gates | TED",NA,NA
"FrqBWQ-mVEc","The Future Will Be Shaped by Optimists | Kevin Kelly | TED",NA,NA
"iIne-UO7wUo","An Olympic Champion's Mindset for Overcoming Fear | Allyson Felix | TED",NA,NA
"5T2VRY0LECc","The African Swamp Protecting Earth's Environment | Vera Songwe | TED",NA,NA
"YRvf00NooN8","Elon Musk: A future worth getting excited about | Tesla Texas Gigafactory interview | TED",NA,NA
"DJWGBoGmxJE","Ukraine's Fight to Keep Educating Its Children | Zoya Lytvyn | TED",NA,NA
"jsFAFsx9otw","Why Entrepreneurship Flourishes in The Countryside | Xiaowei R. Wang | TED",NA,NA
"wDmEPFO_hd0","Stand with Ukraine in the Fight against Evil | Garry Kasparov | TED",NA,NA
"zFJH9zUK2mo","The Deep Sea's Medicinal Secrets | Sam Afoullouss | TED",NA,NA
"JEMqetu-JCI","Climate Change Isn't a Distant Threat -- It's Our Reality | Selina Neirok Leem | TED Countdown",NA,NA
"FG6NHP9nV3g","3 Things Men Can Do to Promote Gender Equity | Jimmie Briggs | TED",NA,NA
"j4QlG5jKpio","The Power of Purpose in Business | Ashley M. Grice | TED",NA,NA
"dQYfflJ4V5Q","Are Ad Agencies, PR Firms and Lobbyists Destroying the Climate? | Solitaire Townsend | TED Countdown",NA,NA
"0G2U0R0hOCU","The Hidden Power of Sad Songs and Rainy Days | Susan Cain and Min Kym | TED",NA,NA
"p-JeKjsRiVI","What It's Like To Be a War Refugee | Zarlasht Halaimzai | TED",NA,NA
"1Rr-pZoftho","Self-Assembling Robots and the Potential of Artificial Evolution | Emma Hart | TED",NA,NA
"pkMIsc_nhQo","How to Design Mosquitoes Out of Cities | Cameron Webb | TED",NA,NA
"bIw5ZLITSfo","3 Lessons on Hope in Challenging Times | Wajahat Ali | TED",NA,NA
"ue40_irEXgk","The Critical Role of Black Mothers -- and How to Support All Moms | Anna Malaika Tubbs | TED",NA,NA
"zZEfiiCFEKQ","What Does a Voice of the Future Sound Like? | Reeps One | TED Countdown",NA,NA
"uXZVfNJ_EXY","The Creativity and Community Behind Fanfiction | Cecilia Aragon | TED",NA,NA
"vO5Rio_skIU","How to Share Public Money Fairly | Maja Bosnic | TED",NA,NA
"-dtwId4MO-E","Why US Laws Must Expand Beyond the Nuclear Family | Diana Adams | TED",NA,NA
"4vYUfKGtJA8","3 Ways Your Company's Data Can Jump-Start Climate Action | Massimo Russo | TED",NA,NA
"fCpKG1QJC14","What Seaweed and Cow Burps Have to Do with Climate Change | Ermias Kebreab | TED Countdown",NA,NA
"NkYk36wpk-4","My Secret to Creating Real Magic | Christina Tosi | TED",NA,NA
"dvxmn_6o8g0","The Carbonless Fuel That Could Change How We Ship Goods | Maria Gallucci | TED",NA,NA
"G9UEBLcJIRc","The Counterintuitive Psychology of Insurance | Orit Tykocinski | TED",NA,NA
"1oDuK08hrrE","How To Fix The ""Bugs"" In The Net-Zero Code | Lucas Joppa | TED Countdown",NA,NA
"AnIyzhRX9IM","The ""Greenhouse-in-a-Box"" Empowering Farmers in India | Sathya Raghu Mokkapati | TED Countdown",NA,NA
"CD7iYdtrJfY","Climate Action Needs New Frontline Leadership | Ozawa Bineshi Albert | TED",NA,NA
"n4QRIKCebSI","Why Is China Appointing Judges to Combat Climate Change? | James K. Thornton | TED Countdown",NA,NA
"Pw6R5n9SRng","The Tragedy of Air Pollution -- and an Urgent Demand for Clean Air | Rosamund Adoo-Kissi-Debrah |TED",NA,NA
"NWQ8y3TksrQ","You Deserve the Right to Repair Your Stuff | Gay Gordan-Byrne | TED",NA,NA
"xJ9qRH2XLUQ","Why Play Is Essential for Business | Martin Reeves | TED",NA,NA
"L5rE-Ur9pSI","A Sex Therapist's Secret to Rediscovering Your Spark | Ian Kerner | TED",NA,NA
"cenxg8j-Rc0","4 Kinds of Regret – and What They Teach You about Yourself | Daniel H. Pink | TED",NA,NA
"ZwmUdFtYbzE","How Film Captures the Space Between Hope and Despair | Mounia Akl | TED",NA,NA
"_VVAu8QsTu8","The Ocean's Ingenious Climate Solutions | Susan Ruffo | TED Countdown",NA,NA
"WHtmgv7eiZk","The Incredible Cancer-Detecting Potential of Photoacoustic Imaging | Lei Li | TED",NA,NA
"adJnm7Yopdo","How Wind Energy Could Power Earth ... 18 Times Over | Dan Jørgensen | TED Countdown",NA,NA
"I23D7REnuSk","How to Fix Two of the Most Broken Systems in the US | Nick Turner | TED",NA,NA
"k0Fx6igxRv8","War in Ukraine -- and What It Means for the World Order | Ian Bremmer | TED",NA,NA
"NnWhFyFGt74","Got Millet? How Marketing Could Improve the Lives of African Farmers | Zoë Karl-Waithaka | TED",NA,NA
"VTygRN3BqwM","Sustainable Cooling That Doesn’t Warm the Planet | Rachel Kyte | TED Countdown",NA,NA
"lDB_1iyJ1iQ","Sex Education Should Start with Consent | Kaz | TED",NA,NA
"D0f0mXRlYKk","The Mind-Bending Art of Deep Time | Katie Paterson | TED",NA,NA
"EOMvzRZpIOI","A Different Understanding of American Patriotism | Deval Patrick | TED",NA,NA
"8VcE5KWpc5A","4 Ways to Redefine Power at Work to Include Women of Color | Rha Goddess & Deepa Purushothaman | TED",NA,NA
"wD2rhRUYUyA","The New Reality of Fashion is Digital | Gala Marija Vrbanic | TED",NA,NA
"AS0K0XOMNwA","Could We Treat Alzheimer's with Light and Sound? | Li-Huei Tsai | TED",NA,NA
"9EBkS2kE7uk","""A Seat at the Table"" Isn't the Solution for Gender Equity | Lilly Singh | TED",NA,NA
"60e6u_1TEIs","What You Need to Know About Carbon Removal | Gabrielle Walker | TED",NA,NA
"N0JtOnCnqaA","The Unexpected, Underwater Plant Fighting Climate Change | Carlos M. Duarte | TED Countdown",NA,NA
"WxPGJhyFIZk","How Radical Hospitality Can Change the Lives of the Formerly Incarcerated | Reuben Jonathan Miller",NA,NA
"PveLQRApahs","What if Women Built the World They Want to See? | Emily Pilloton-Lam | TED",NA,NA
"y_EjCSz1aBo","How to Fix Broken Supply Chains | Dustin Burke | TED",NA,NA
"xxhen1IlQ_E","Dave Matthews: ""Dive In"" | TED Countdown",NA,NA
"fAIJAezZg1A","How Comic Strips Create Better Health Care | Sam Hester | TED",NA,NA
"XNNuwvbR6aA","How to Realistically Decarbonize the Oil and Gas Industry | Bjørn Otto Sverdrup | TED Countdown",NA,NA
"yQqthbvYE8M","The War in Ukraine Could Change Everything | Yuval Noah Harari | TED",NA,NA
"uEOK3fk45Rg","How Biochar Removes CO2 from the Air -- and Helps Farmers Thrive | Axel Reinaud | TED",NA,NA
"h_lhfnTO7pI","The Creativity, Innovation and Ingenuity Languishing in US Prisons | Brittany K. Barnett | TED",NA,NA
"xnZjtR9z1qA","The Architectural Mastermind Behind Modern Singapore | Liu Thai Ker | TED",NA,NA
"kWyQNCOow7A","What Makes a Job ""Good"" -- and the Case for Investing in People | Warren Valdmanis | TED",NA,NA
"LvNWW_thRC4","Language Shouldn't Be a Barrier to Climate Action | Sophia Kianni | TED Countdown",NA,NA
"eSwg04B81YM","How Moms Shape The World | Anna Malaika Tubbs | TED",NA,NA
"dKmHLAKQ5PI","Why a Free and Fair Internet Is More Vital than Ever | Priscilla Chomba-Kinywa | TED",NA,NA
"udhOs50aXts","Use Your Voice, Vote and Wallet for Climate Action | Halla Tómasdóttir | TED",NA,NA
"p8ReF00JP5w","A King Cobra Bite -- and a Scientific Discovery | Gowri Shankar | TED",NA,NA
"2LlcUwVcc3o","Virginia Smith: The global risk of flooding -- and how to turn the tide | TED",NA,NA
"uDt1MhAQcLs","Jim Hagemann Snabe: Dreams and details for a decarbonized future | TED Countdown",NA,NA
"06jexFtDCXI","Karen Lellouche Tordjman: Siri, Alexa, Google ... what comes next? | TED",NA,NA
"QL_pN4JtJKc","Tom Osborn: A new way to help young people with their mental health | TED",NA,NA
"B8kyrIQCFXQ","Vishaan Chakrabarti: A vision of sustainable housing for all of humanity | TED Countdown",NA,NA
"ecGXP4G3Zs0","Peachy Liv: How to protect your mental well-being online -- from a Gen-Zer | TED",NA,NA
"ItGGGN4jeYE","Jane Velkovski: The life-changing power of assistive technologies | TED",NA,NA
"n5FnSNCAWjY","Nkosilathi Nyathi: A next-generation solution to the climate crisis | TED",NA,NA
"8itpqSocRT4","Let It Happen: A vibrant dance performance of funk classics | TED Countdown",NA,NA
"_liyBrL0LqY","Elizabeth Zion: The need for family reunification -- to make families whole again | TED",NA,NA
"hVRN1rKq2v8","Makhtoum Abdalla: Education is a fundamental right for every child | TED",NA,NA
"9mAg3_A6ye8","Adrian K. Haugabrook: 3 ways to lower the barriers to higher education | TED",NA,NA
"hiWgbXibGSE","Dwan Reece: The origins of blackface and Black stereotypes | TED",NA,NA
"dCXCzbyvIR0","Eric Hinterman: How going to Mars improves life on Earth | TED",NA,NA
"6nm8D0CkLZ4","Nyra Jordan: 4 steps to hiring fairly -- and supporting criminal justice reform | TED",NA,NA
"uAU-1lSDTW8","Dawn Lippert: Community investment is the missing piece of climate action | TED Countdown",NA,NA
"TxwGZppT2WA","Erin Meezan: What nature can teach us about sustainable business | In The Green",NA,NA
"NJerBBTy074","Christina Costa: How gratitude rewires your brain | TED",NA,NA
"sRoqDVgFgSw","James Rhee: The value of kindness at work | TED",NA,NA
"Z0sHRaEhiAQ","Shweta Narayan: It's impossible to have healthy people on a sick planet | TED Countdown",NA,NA
"tOurql_a-4g","Joshua Chu-Tan: The science of preserving sight | TED",NA,NA
"-BR9P4E7liU","Jack Dangermond: An ever-evolving map of everything on Earth | TED Countdown",NA,NA
"kZhmuc3L-YI","Nemonte Nenquimo: The forest is our teacher. It's time to respect it | TED Countdown",NA,NA
"ZrdgSp-OVpM","John Doerr and Ryan Panchadsaram: An action plan for solving the climate crisis | TED Countdown",NA,NA
"ABHdTi1If0c","Jamil Zaki: How to escape the cynicism trap | TED",NA,NA
"e5bRX5U1a_4","Nili Gilbert: The crucial intersection of climate and capital | TED Countdown",NA,NA
"L7vXZ1BnTBI","Tim Dunn: How we're reducing the climate impact of electronics | In The Green",NA,NA
"pxeJxyCiOJo","Derek Sarno: The many reasons to eat a plant-based diet | TED Countdown",NA,NA
"eIRtcspIH4U","Jane Walsh: The rise of predatory scams -- and how to prevent them | TED",NA,NA
"0jNhhrgczsc","Candace Parker: How to break down barriers and not accept limits | TED",NA,NA
"uJKDipbCzdc","Jennifer Aaker and Naomi Bagdonas: Why great leaders take humor seriously | TED",NA,NA
"e9hocuNjMqU","Nicola Sturgeon: How small countries can make a big impact on climate change | TED Countdown",NA,NA
"H_xc8dvKDu4","Aicha Evans: Your self-driving robotaxi is almost here | TED",NA,NA
"AgR5Q_3HPvs","Farwiza Farhan: The powerful women on the front lines of climate action | TED Countdown",NA,NA
"k-duWafgHsY","Katie McGinty: Smart solutions to decarbonize buildings | In the Green",NA,NA
"01Br0FbRZrg","Larry Irvin: A program to empower Black teachers in the US | TED",NA,NA
"-hRUwrRSSWE","Josh Giegel: Super speed, magnetic levitation and the vision behind the hyperloop | TED",NA,NA
"KJW3sucsJGs","Chibeze Ezekiel: A vision for sustainable energy in Africa | TED Countdown",NA,NA
"VWMXxbNXFEA","Naima Penniman: ""Being Human"" | TED Countdown",NA,NA
"YmpFd8Ikjtc","Children of Palau: Leave only footprints that will wash away | TED Countdown",NA,NA
"zaTH7LnyCdE","Gavin McCormick: Tracking the whole world's carbon emissions -- with satellites & AI | TED Countdown",NA,NA
"_P68Vkp-h7c","Coya Paz Brownrigg: The haunting truth of ghost stories | TED",NA,NA
"QuxF2IpOG3U","Karoli Hindriks: Why the passport needs an upgrade | TED",NA,NA
"EuOv0rbPt-A","Rebecca Galemba: How employers steal from workers -- and get away with it | TED",NA,NA
"Tf49RWv4vBY","Hongqiao Liu: Can China achieve its ambitious climate pledges? | TED Countdown",NA,NA
"Cz6pXdA4fxQ","Tzeporah Berman: The bad math of the fossil fuel industry | TED Countdown",NA,NA
"tlWuP7wESZw","Ilissa Ocko: The fastest way to slow climate change now | TED Countdown",NA,NA
"aINZwmb5X3A","Jenny Scheinman, Nels Cline and Todd Sickafoose: ""A Ride With Polly Jean"" / ""Ali Farka Touche"" | TED",NA,NA
"4OXhOXULEbA","Trebor Scholz: Stuck in the gig economy? Try platform co-ops instead | TED",NA,NA
"J-FzHIQ7SOs","Jeff Dean: AI isn't as smart as you think -- but it could be | TED",NA,NA
"2dLU6bqZe5U","Charlie Puth: ""You and I"" | TED Countdown",NA,NA
"JL1_j2tdeuk","Charlie Puth: ""Attention"" | TED Countdown",NA,NA
"WCFcBd9kxTs","Pardis Parker: I’m tired of people telling me to “grind” | TED",NA,NA
"rcBu29r6nJM","Charlotte Degot: A more accurate way to calculate emissions | TED",NA,NA
"uX-0gEOdAuU","Amina J. Mohammed: A new perspective on the journey to net-zero | TED Countdown",NA,NA
"cM6JpalAtq0","Nithya Ramanathan: The problem of vaccine spoilage -- and a smart sensor to help | TED",NA,NA
"WDaa6wBrDLo","How Much Clean Electricity Do We Really Need? | Solomon Goldstein-Rose | TED Countdown",NA,NA
"8_cEKbzbC98","Chris Bennett: A close-to-home solution for accessible childcare | TED",NA,NA
"kuCPvKW4k5w","Tanya Berger-Wolf: How your nature photos can help protect wild animals | TED",NA,NA
"kTS1jJgXsfw","Debbie Lovich: 3 tips for leaders to get the future of work right | TED",NA,NA
"SfROjZlyg7o","Melati Wijsen: A roadmap for young changemakers | TED Countdown",NA,NA
"Yh2-Z5Ov5AQ","4 ways the COVID-19 pandemic changed the way we sleep | Sleeping With Science",NA,NA
"sCjfVrmkdDQ","The Billion-Dollar Campaign to Electrify Transport | Monica Araya | TED Countdown",NA,NA
"V8APZmk82xc","Jennifer B. Nuzzo: 3 ways to prepare society for the next pandemic | TED",NA,NA
"2JUQo-PnY2g","Jenna C. Lester: Why skin disease is often misdiagnosed in darker skin tones | TED",NA,NA
"nvkgqt-hkEg","Sister True Dedication: 3 questions to build resilience -- and change the world | TED Countdown",NA,NA
"cHKs2aVxOmQ","How to deal with your insomnia — and finally get to sleep | Sleeping with Science",NA,NA
"22O6a87-GcQ","Kayvon Tehranian: How NFTs are building the internet of the future | TED",NA,NA
"uoQYtNbSXAM","Mads Tang-Christensen: The brain science of obesity | TED",NA,NA
"pj_h_SAeI5c","Richard Thompson Ford: A tailored history of who wears what -- and why | TED",NA,NA
"m9bTgNjYTS0","Steven Johnson: How humanity doubled life expectancy in a century | TED",NA,NA
"r6pItuOoGxc","How sleep affects what -- and how much -- you eat | Sleeping with Science",NA,NA
"y4yeroE4Ar4","The End of Roe v. Wade -- and What Comes Next | Kathryn Kolbert | TED",NA,NA
"1tN2W607Qbk","Maria Van Kerkhove: How to end the pandemic -- and prepare for the next | TED",NA,NA
"Klta3uf4uzw","Bozoma Saint John: The creative power of your intuition | TED",NA,NA
"Xy4iSaJOQQA","Shabana Basij-Rasikh: The dream of educating Afghan girls lives on | TED",NA,NA
"NO5-IQNmZN4","Olivia Affuso: 3 ways community creates a healthy life | TED",NA,NA
"5g8V23poB9Q","Al Gore: How to make radical climate action the new normal | TED Countdown",NA,NA
"f-yWJoJltoo","What is melatonin -- and should you take it to fall asleep? | Sleeping with Science",NA,NA
"lh4d1fjzfNA","Is it really that bad to marry my cousin? | Am I Normal? with Mona Chalabi",NA,NA
"AX4ewS-YIbA","Liam Young: Planet City -- a sci-fi vision of an astonishing regenerative future | TED",NA,NA
"8NkTDzWAX3w","Nabiha Saklayen: Could you recover from illness ... using your own stem cells? | TED",NA,NA
"gAHI34ivbgs","Richard Wilkinson: The link between inequality and anxiety | TED",NA,NA
"YXn-eNPzlo8","The surprising health benefits of dreaming | Sleeping with Science",NA,NA
"z7_LwuuPsAE","Anil Seth: How your brain invents your ""self"" | TED",NA,NA
"_H4C-08GkKo","How accurate is the weather forecast? | Am I Normal? With Mona Chalabi",NA,NA
"PlPena9gobI","Hrishikesh Hirway: What you discover when you really listen | TED",NA,NA
"p5IuRLOer6E","Wendy MacNaughton: The art of paying attention | TED",NA,NA
"njVQC8OwX5c","The 55 Gigaton Challenge | TED Countdown",NA,NA
"uEHu8LIZUKI","Are naps actually good for us? | Sleeping with Science",NA,NA
"xo3twNN-CTg","Which box do I check? | Am I Normal? With Mona Chalabi",NA,NA
"Z3HJCQJ2Lmo","3 steps to getting what you want in a negotiation | The Way We Work, a TED series",NA,NA
"lVLzrrANpnc","Nancy N. Chen: The inaccurate link between body ideals and health | TED",NA,NA
"C6yUKhotEf0","Why better sleep means a better sex life | Sleeping With Science",NA,NA
"_2b-vOVZ0gI","How did we get fertility so wrong? | Am I Normal? with Mona Chalabi",NA,NA
"x672EKnKLtA","What working parents really need from workplaces | The Way We Work, a TED series",NA,NA
"pmfjaSH2EDY","Alex Smith: An NFL quarterback on overcoming setbacks and self-doubt | TED",NA,NA
"P9-fJI0iZv4","How daylight saving time affects our bodies, minds -- and world | Sleeping with Science",NA,NA
"qAo9fA7c2VE","What we miss when we focus on the average | Am I Normal? with Mona Chalabi",NA,NA
"mIgDl0mde2c","What is COP26? | TED Countdown",NA,NA
"MByKyFt7hZI","3 rules to help you build a successful business | The Way We Work, a TED series",NA,NA
"PaItY5i9i0k","Ryan Phelan: The intended consequences of helping nature thrive | TED",NA,NA
"lXYu8YRWOUo","The Untapped Energy Source That Could Power the Planet | Jamie C. Beard | TED",NA,NA
"His41jX5tVc","Do 9 out of 10 dentists really recommend that toothpaste? | Am I Normal? with Mona Chalabi",NA,NA
"VEP7_BeXH64","How to reduce bias in your workplace | The Way We Work, a TED series",NA,NA
"6R3HaHOhZks","Isha Datar: How we could eat real meat without harming animals | TED",NA,NA
"fD27hWT4ix0","What makes a friendship last? | Am I Normal? with Mona Chalabi",NA,NA
"S1kEWTjweIA","Alicia Chong Rodriguez: A smart bra for better heart health | TED",NA,NA
"k9dz4ydxmtM","How long does it take to get over a breakup? | Am I Normal? with Mona Chalabi",NA,NA
"DCLoio-8d48","Why paternity leave benefits everyone | The Way We Work, a TED series",NA,NA
"k3cCNC7pqdo","Katie Mack: Life-altering questions about the end of the universe | TED",NA,NA
"FATQ0Yf0Fhc","Stephanie Kelton: The big myth of government deficits | TED",NA,NA
"Mp3Msfw90BE","5 tips for dealing with meeting overload | The Way We Work, a TED series",NA,NA
"R_-XnRVZ42U","Chen Qiufan: A sci-fi vision of life in 2041 | TED",NA,NA
"rD1Rn6vai5Q","Susan Graham: A new way to restore Earth's biodiversity -- from the air | TED",NA,NA
"-yshHFseMyI","Want to truly succeed? Lift others up while you climb | The Way We Work, a TED series",NA,NA
"-wJo5aKBwq0","Climate Action Tracker: The state of the climate crisis in 2021 | TED",NA,NA
"ZlSzEw0vmQ0","Lizzo: The Black history of twerking -- and how it taught me self-love | TED",NA,NA
"a3zPgyvCiJI","Adam Grant: How to stop languishing and start finding flow | TED",NA,NA
"4c_xYLwOx-g","3 rules for better work-life balance | The Way We Work, a TED series",NA,NA
"NX0Plqw73K0","Freeman H. Shen: A future with fewer cars | TED",NA,NA
"0He5yz8CwuU","A Theatrical Journey Celebrating the Refugee Experience | Amir Nizar Zuabi | TED",NA,NA
"_KpRZNOSwBg","Steven Sharp Nelson: How to find peace with loss through music | TED",NA,NA
"wMMmvb2OlIQ","Kevin J. Krizek: How COVID-19 reshaped US cities | TED",NA,NA
"bdLEBN6JKPY","Germán Santillán: A taste of Mexico's ancient chocolate-making tradition | TED",NA,NA
"Inde9XTRdb8","Emma Marris: Are wild animals really ""wild""? | TED",NA,NA
"DZEzUC4QW54","Sasha Sarago: The (de)colonizing of beauty | TED",NA,NA
"ldq6wKtQzU8","Clara Sousa-Silva: The fingerprints of life beyond Earth | TED",NA,NA
"D3azoUEEy3E","David Kessler: How to find meaning after loss | TED",NA,NA
"dzWRHi-Bmuk","Kim Stanley Robinson: Remembering climate change ... a message from the year 2071 | TED Countdown",NA,NA
"2XkZhn5Ypzo","Jota Samper: The informal settlements reshaping the world | TED",NA,NA
"fAJ18o5mw70","Jim Chuchu: Why are stolen African artifacts still in Western museums? | TED",NA,NA
"PveqmDnqZw4","Miracle Jones: The radical, revolutionary resilience of Black joy | TED",NA,NA
"wBRqxBvBWQE","Ma Jun: An interactive map to track (and end) pollution in China | TED",NA,NA
"0BF2Np5J6jY","Nigel Topping: 3 rules for a zero-carbon world | TED Countdown",NA,NA
"bUytVW_0C2Q","Candis Watts Smith: 3 myths about racism that keep the US from progress | TED",NA,NA
